date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:07:40	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Thu,%2002%20May%202024%2000:07:39%20GMT	https://www.bbva.pe/personas/productos/inversiones/fondos-mutuos/moderados.html	www.bbva.pe/personas/productos/inversiones/fondos-mutuos/moderados.html	(from https://www.bbva.pe/personas/productos/seguros/bienes/retiro-seguro.html)
19:07:41	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Thu,%2002%20May%202024%2000:07:40%20GMT	https://www.bbva.pe/personas/productos/inversiones/fondos-mutuos/agresivos.html	www.bbva.pe/personas/productos/inversiones/fondos-mutuos/agresivos.html	(from https://www.bbva.pe/personas/productos/seguros/bienes/retiro-seguro.html)
19:07:42	0/-1	---M--	302	error ('')			https://www.bbva.pe/personas/productos/inversiones/bbva-bolsa.html	www.bbva.pe/personas/productos/inversiones/bbva-bolsa.7bf.delayed	(from https://www.bbva.pe/personas/productos/seguros/bienes/retiro-seguro.html)
19:07:42	0/-1	---M--	302	error ('')			https://www.bbva.pe/personas/productos/inversiones/bbva-sociedad-titulizadora.html	www.bbva.pe/personas/productos/inversiones/bbva-sociedad-titulizadora.7c0.delayed	(from https://www.bbva.pe/personas/productos/seguros/bienes/retiro-seguro.html)
19:07:42	223003/223003	---M-Z	301	error ('Moved%20Permanently')	text/html	etag:%2200ca00304d9957780dc6ee43ec039c30-gzip%22	https://www.bbva.pe/personas/productos/inversiones/depositos.html	www.bbva.pe/personas/productos/inversiones/depositos.html	(from https://www.bbva.pe/personas/productos/seguros/bienes/retiro-seguro.html)
19:07:42	0/-1	---M--	301	error ('')			https://www.bbva.pe/personas/productos/tarjetas/credito/pedir-tarjeta-de-credito.html	www.bbva.pe/personas/productos/tarjetas/credito/pedir-tarjeta-de-credito.7c2.delayed	(from https://www.bbva.pe/personas/productos/seguros/bienes/retiro-seguro.html)
19:07:42	0/-1	---M--	301	error ('')			https://www.bbva.pe/personas/productos/prestamos/personales/pedir-prestamo-personal-online.html	www.bbva.pe/personas/productos/prestamos/personales/pedir-prestamo-personal-online.7c3.delayed	(from https://www.bbva.pe/personas/productos/seguros/bienes/retiro-seguro.html)
19:07:43	0/-1	---M--	302	error ('')			https://www.bbva.pe/personas/productos/inversiones/fondos-mutuos.html	www.bbva.pe/personas/productos/inversiones/fondos-mutuos.7c4.delayed	(from https://www.bbva.pe/personas/productos/seguros/bienes/retiro-seguro.html)
19:07:43	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Thu,%2002%20May%202024%2000:07:42%20GMT	https://www.bbva.pe/personas/productos/inversiones/fondos-mutuos/conservadores.html	www.bbva.pe/personas/productos/inversiones/fondos-mutuos/conservadores.html	(from https://www.bbva.pe/personas/productos/seguros/bienes/retiro-seguro.html)
19:07:44	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Thu,%2002%20May%202024%2000:07:43%20GMT	https://www.bbva.pe/personas/productos/inversiones/fondos-mutuos/moderados.html	www.bbva.pe/personas/productos/inversiones/fondos-mutuos/moderados.html	(from https://www.bbva.pe/personas/productos/seguros/bienes/retiro-seguro.html)
19:07:45	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Thu,%2002%20May%202024%2000:07:44%20GMT	https://www.bbva.pe/personas/productos/inversiones/fondos-mutuos/agresivos.html	www.bbva.pe/personas/productos/inversiones/fondos-mutuos/agresivos.html	(from https://www.bbva.pe/personas/productos/seguros/bienes/retiro-seguro.html)
19:07:46	0/-1	---M--	302	error ('')			https://www.bbva.pe/personas/productos/inversiones/bbva-bolsa.html	www.bbva.pe/personas/productos/inversiones/bbva-bolsa.7c8.delayed	(from https://www.bbva.pe/personas/productos/seguros/bienes/retiro-seguro.html)
19:07:46	0/-1	---M--	302	error ('')			https://www.bbva.pe/personas/productos/inversiones/bbva-sociedad-titulizadora.html	www.bbva.pe/personas/productos/inversiones/bbva-sociedad-titulizadora.7c9.delayed	(from https://www.bbva.pe/personas/productos/seguros/bienes/retiro-seguro.html)
19:07:46	223003/223003	---M-Z	301	error ('Moved%20Permanently')	text/html	etag:%2200ca00304d9957780dc6ee43ec039c30-gzip%22	https://www.bbva.pe/personas/productos/inversiones/depositos.html	www.bbva.pe/personas/productos/inversiones/depositos.html	(from https://www.bbva.pe/personas/productos/seguros/bienes/retiro-seguro.html)
19:07:47	274/274	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2002%20May%202024%2000:07:47%20GMT	https://www.bbva.pe/personas/productos/seguros/bienes/tarifas	www.bbva.pe/personas/productos/seguros/bienes/tarifas	(from https://www.bbva.pe/personas/productos/seguros/bienes/retiro-seguro.html)
19:07:48	3/3	---M--	301	error ('Moved%20Permanently')	text/html	etag:%222228e977ebea8966e27929f43e39cb67%22	https://www.bbva.pe/personas/productos/seguros/bienes/tarifas.html	www.bbva.pe/personas/productos/seguros/bienes/tarifas.html	(from https://www.bbva.pe/personas/productos/seguros/bienes/retiro-seguro.html)
19:07:49	0/-1	---M--	302	error ('')			https://www.bbva.pe/personas/productos/inversiones/fondos-mutuos.html	www.bbva.pe/personas/productos/inversiones/fondos-mutuos.7cd.delayed	(from https://www.bbva.pe/personas/productos/seguros/bienes/retiro-seguro.html)
19:07:49	0/-1	---M--	302	error ('')			https://www.bbva.pe/personas/productos/inversiones/bbva-bolsa.html	www.bbva.pe/personas/productos/inversiones/bbva-bolsa.7ce.delayed	(from https://www.bbva.pe/personas/productos/seguros/bienes/retiro-seguro.html)
19:07:49	0/-1	---M--	302	error ('')			https://www.bbva.pe/personas/productos/inversiones/bbva-sociedad-titulizadora.html	www.bbva.pe/personas/productos/inversiones/bbva-sociedad-titulizadora.7cf.delayed	(from https://www.bbva.pe/personas/productos/seguros/bienes/retiro-seguro.html)
19:07:49	0/-1	---M--	301	error ('')			https://www.bbva.pe/personas/productos/tarjetas/credito/pedir-tarjeta-de-credito.html	www.bbva.pe/personas/productos/tarjetas/credito/pedir-tarjeta-de-credito.7d0.delayed	(from https://www.bbva.pe/personas/productos/seguros/bienes/hogar-total.html)
19:07:49	0/-1	---M--	301	error ('')			https://www.bbva.pe/personas/productos/prestamos/personales/pedir-prestamo-personal-online.html	www.bbva.pe/personas/productos/prestamos/personales/pedir-prestamo-personal-online.7d1.delayed	(from https://www.bbva.pe/personas/productos/seguros/bienes/hogar-total.html)
19:07:49	0/-1	---M--	302	error ('')			https://www.bbva.pe/personas/productos/inversiones/fondos-mutuos.html	www.bbva.pe/personas/productos/inversiones/fondos-mutuos.7d2.delayed	(from https://www.bbva.pe/personas/productos/seguros/bienes/hogar-total.html)
19:07:49	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Thu,%2002%20May%202024%2000:07:48%20GMT	https://www.bbva.pe/personas/productos/inversiones/fondos-mutuos/conservadores.html	www.bbva.pe/personas/productos/inversiones/fondos-mutuos/conservadores.html	(from https://www.bbva.pe/personas/productos/seguros/bienes/hogar-total.html)
19:07:50	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Thu,%2002%20May%202024%2000:07:49%20GMT	https://www.bbva.pe/personas/productos/inversiones/fondos-mutuos/moderados.html	www.bbva.pe/personas/productos/inversiones/fondos-mutuos/moderados.html	(from https://www.bbva.pe/personas/productos/seguros/bienes/hogar-total.html)
19:07:51	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Thu,%2002%20May%202024%2000:07:50%20GMT	https://www.bbva.pe/personas/productos/inversiones/fondos-mutuos/agresivos.html	www.bbva.pe/personas/productos/inversiones/fondos-mutuos/agresivos.html	(from https://www.bbva.pe/personas/productos/seguros/bienes/hogar-total.html)
19:07:52	0/-1	---M--	302	error ('')			https://www.bbva.pe/personas/productos/inversiones/bbva-bolsa.html	www.bbva.pe/personas/productos/inversiones/bbva-bolsa.7d6.delayed	(from https://www.bbva.pe/personas/productos/seguros/bienes/hogar-total.html)
19:07:52	0/-1	---M--	302	error ('')			https://www.bbva.pe/personas/productos/inversiones/bbva-sociedad-titulizadora.html	www.bbva.pe/personas/productos/inversiones/bbva-sociedad-titulizadora.7d7.delayed	(from https://www.bbva.pe/personas/productos/seguros/bienes/hogar-total.html)
19:07:52	223003/223003	---M-Z	301	error ('Moved%20Permanently')	text/html	etag:%2200ca00304d9957780dc6ee43ec039c30-gzip%22	https://www.bbva.pe/personas/productos/inversiones/depositos.html	www.bbva.pe/personas/productos/inversiones/depositos.html	(from https://www.bbva.pe/personas/productos/seguros/bienes/hogar-total.html)
19:07:53	0/-1	---M--	301	error ('')			https://www.bbva.pe/personas/productos/tarjetas/credito/pedir-tarjeta-de-credito.html	www.bbva.pe/personas/productos/tarjetas/credito/pedir-tarjeta-de-credito.7d9.delayed	(from https://www.bbva.pe/personas/productos/seguros/bienes/hogar-total.html)
19:07:53	0/-1	---M--	301	error ('')			https://www.bbva.pe/personas/productos/prestamos/personales/pedir-prestamo-personal-online.html	www.bbva.pe/personas/productos/prestamos/personales/pedir-prestamo-personal-online.7da.delayed	(from https://www.bbva.pe/personas/productos/seguros/bienes/hogar-total.html)
19:07:53	0/-1	---M--	302	error ('')			https://www.bbva.pe/personas/productos/inversiones/fondos-mutuos.html	www.bbva.pe/personas/productos/inversiones/fondos-mutuos.7db.delayed	(from https://www.bbva.pe/personas/productos/seguros/bienes/hogar-total.html)
19:07:53	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Thu,%2002%20May%202024%2000:07:52%20GMT	https://www.bbva.pe/personas/productos/inversiones/fondos-mutuos/conservadores.html	www.bbva.pe/personas/productos/inversiones/fondos-mutuos/conservadores.html	(from https://www.bbva.pe/personas/productos/seguros/bienes/hogar-total.html)
19:07:54	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Thu,%2002%20May%202024%2000:07:53%20GMT	https://www.bbva.pe/personas/productos/inversiones/fondos-mutuos/moderados.html	www.bbva.pe/personas/productos/inversiones/fondos-mutuos/moderados.html	(from https://www.bbva.pe/personas/productos/seguros/bienes/hogar-total.html)
19:07:55	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Thu,%2002%20May%202024%2000:07:54%20GMT	https://www.bbva.pe/personas/productos/inversiones/fondos-mutuos/agresivos.html	www.bbva.pe/personas/productos/inversiones/fondos-mutuos/agresivos.html	(from https://www.bbva.pe/personas/productos/seguros/bienes/hogar-total.html)
19:07:56	0/-1	---M--	302	error ('')			https://www.bbva.pe/personas/productos/inversiones/bbva-bolsa.html	www.bbva.pe/personas/productos/inversiones/bbva-bolsa.7df.delayed	(from https://www.bbva.pe/personas/productos/seguros/bienes/hogar-total.html)
19:07:56	0/-1	---M--	302	error ('')			https://www.bbva.pe/personas/productos/inversiones/bbva-sociedad-titulizadora.html	www.bbva.pe/personas/productos/inversiones/bbva-sociedad-titulizadora.7e0.delayed	(from https://www.bbva.pe/personas/productos/seguros/bienes/hogar-total.html)
19:07:56	223003/223003	---M-Z	301	error ('Moved%20Permanently')	text/html	etag:%2200ca00304d9957780dc6ee43ec039c30-gzip%22	https://www.bbva.pe/personas/productos/inversiones/depositos.html	www.bbva.pe/personas/productos/inversiones/depositos.html	(from https://www.bbva.pe/personas/productos/seguros/bienes/hogar-total.html)
19:07:57	0/-1	---M--	302	error ('')			https://www.bbva.pe/personas/productos/inversiones/fondos-mutuos.html	www.bbva.pe/personas/productos/inversiones/fondos-mutuos.7e2.delayed	(from https://www.bbva.pe/personas/productos/seguros/bienes/hogar-total.html)
19:07:57	0/-1	---M--	302	error ('')			https://www.bbva.pe/personas/productos/inversiones/bbva-bolsa.html	www.bbva.pe/personas/productos/inversiones/bbva-bolsa.7e3.delayed	(from https://www.bbva.pe/personas/productos/seguros/bienes/hogar-total.html)
19:07:57	0/-1	---M--	302	error ('')			https://www.bbva.pe/personas/productos/inversiones/bbva-sociedad-titulizadora.html	www.bbva.pe/personas/productos/inversiones/bbva-sociedad-titulizadora.7e4.delayed	(from https://www.bbva.pe/personas/productos/seguros/bienes/hogar-total.html)
19:07:57	0/-1	---M--	301	error ('')			https://www.bbva.pe/personas/productos/tarjetas/credito/pedir-tarjeta-de-credito.html	www.bbva.pe/personas/productos/tarjetas/credito/pedir-tarjeta-de-credito.7e5.delayed	(from https://www.bbva.pe/personas/productos/seguros/bienes/nuevo-seguro-de-proteccion-de-tarjetas.html)
19:07:57	0/-1	---M--	301	error ('')			https://www.bbva.pe/personas/productos/prestamos/personales/pedir-prestamo-personal-online.html	www.bbva.pe/personas/productos/prestamos/personales/pedir-prestamo-personal-online.7e6.delayed	(from https://www.bbva.pe/personas/productos/seguros/bienes/nuevo-seguro-de-proteccion-de-tarjetas.html)
19:07:57	0/-1	---M--	302	error ('')			https://www.bbva.pe/personas/productos/inversiones/fondos-mutuos.html	www.bbva.pe/personas/productos/inversiones/fondos-mutuos.7e7.delayed	(from https://www.bbva.pe/personas/productos/seguros/bienes/nuevo-seguro-de-proteccion-de-tarjetas.html)
19:07:57	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Thu,%2002%20May%202024%2000:07:56%20GMT	https://www.bbva.pe/personas/productos/inversiones/fondos-mutuos/conservadores.html	www.bbva.pe/personas/productos/inversiones/fondos-mutuos/conservadores.html	(from https://www.bbva.pe/personas/productos/seguros/bienes/nuevo-seguro-de-proteccion-de-tarjetas.html)
19:07:58	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Thu,%2002%20May%202024%2000:07:57%20GMT	https://www.bbva.pe/personas/productos/inversiones/fondos-mutuos/moderados.html	www.bbva.pe/personas/productos/inversiones/fondos-mutuos/moderados.html	(from https://www.bbva.pe/personas/productos/seguros/bienes/nuevo-seguro-de-proteccion-de-tarjetas.html)
19:07:59	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Thu,%2002%20May%202024%2000:07:58%20GMT	https://www.bbva.pe/personas/productos/inversiones/fondos-mutuos/agresivos.html	www.bbva.pe/personas/productos/inversiones/fondos-mutuos/agresivos.html	(from https://www.bbva.pe/personas/productos/seguros/bienes/nuevo-seguro-de-proteccion-de-tarjetas.html)
19:08:00	0/-1	---M--	302	error ('')			https://www.bbva.pe/personas/productos/inversiones/bbva-bolsa.html	www.bbva.pe/personas/productos/inversiones/bbva-bolsa.7eb.delayed	(from https://www.bbva.pe/personas/productos/seguros/bienes/nuevo-seguro-de-proteccion-de-tarjetas.html)
19:08:00	0/-1	---M--	302	error ('')			https://www.bbva.pe/personas/productos/inversiones/bbva-sociedad-titulizadora.html	www.bbva.pe/personas/productos/inversiones/bbva-sociedad-titulizadora.7ec.delayed	(from https://www.bbva.pe/personas/productos/seguros/bienes/nuevo-seguro-de-proteccion-de-tarjetas.html)
19:08:00	223003/223003	---M-Z	301	error ('Moved%20Permanently')	text/html	etag:%2200ca00304d9957780dc6ee43ec039c30-gzip%22	https://www.bbva.pe/personas/productos/inversiones/depositos.html	www.bbva.pe/personas/productos/inversiones/depositos.html	(from https://www.bbva.pe/personas/productos/seguros/bienes/nuevo-seguro-de-proteccion-de-tarjetas.html)
19:08:01	0/-1	---M--	301	error ('')			https://www.bbva.pe/personas/productos/tarjetas/credito/pedir-tarjeta-de-credito.html	www.bbva.pe/personas/productos/tarjetas/credito/pedir-tarjeta-de-credito.7ee.delayed	(from https://www.bbva.pe/personas/productos/seguros/bienes/nuevo-seguro-de-proteccion-de-tarjetas.html)
19:08:01	0/-1	---M--	301	error ('')			https://www.bbva.pe/personas/productos/prestamos/personales/pedir-prestamo-personal-online.html	www.bbva.pe/personas/productos/prestamos/personales/pedir-prestamo-personal-online.7ef.delayed	(from https://www.bbva.pe/personas/productos/seguros/bienes/nuevo-seguro-de-proteccion-de-tarjetas.html)
19:08:01	0/-1	---M--	302	error ('')			https://www.bbva.pe/personas/productos/inversiones/fondos-mutuos.html	www.bbva.pe/personas/productos/inversiones/fondos-mutuos.7f0.delayed	(from https://www.bbva.pe/personas/productos/seguros/bienes/nuevo-seguro-de-proteccion-de-tarjetas.html)
19:08:01	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Thu,%2002%20May%202024%2000:08:00%20GMT	https://www.bbva.pe/personas/productos/inversiones/fondos-mutuos/conservadores.html	www.bbva.pe/personas/productos/inversiones/fondos-mutuos/conservadores.html	(from https://www.bbva.pe/personas/productos/seguros/bienes/nuevo-seguro-de-proteccion-de-tarjetas.html)
19:08:02	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Thu,%2002%20May%202024%2000:08:01%20GMT	https://www.bbva.pe/personas/productos/inversiones/fondos-mutuos/moderados.html	www.bbva.pe/personas/productos/inversiones/fondos-mutuos/moderados.html	(from https://www.bbva.pe/personas/productos/seguros/bienes/nuevo-seguro-de-proteccion-de-tarjetas.html)
19:08:03	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Thu,%2002%20May%202024%2000:08:02%20GMT	https://www.bbva.pe/personas/productos/inversiones/fondos-mutuos/agresivos.html	www.bbva.pe/personas/productos/inversiones/fondos-mutuos/agresivos.html	(from https://www.bbva.pe/personas/productos/seguros/bienes/nuevo-seguro-de-proteccion-de-tarjetas.html)
19:08:04	0/-1	---M--	302	error ('')			https://www.bbva.pe/personas/productos/inversiones/bbva-bolsa.html	www.bbva.pe/personas/productos/inversiones/bbva-bolsa.7f4.delayed	(from https://www.bbva.pe/personas/productos/seguros/bienes/nuevo-seguro-de-proteccion-de-tarjetas.html)
19:08:04	0/-1	---M--	302	error ('')			https://www.bbva.pe/personas/productos/inversiones/bbva-sociedad-titulizadora.html	www.bbva.pe/personas/productos/inversiones/bbva-sociedad-titulizadora.7f5.delayed	(from https://www.bbva.pe/personas/productos/seguros/bienes/nuevo-seguro-de-proteccion-de-tarjetas.html)
19:08:04	223003/223003	---M-Z	301	error ('Moved%20Permanently')	text/html	etag:%2200ca00304d9957780dc6ee43ec039c30-gzip%22	https://www.bbva.pe/personas/productos/inversiones/depositos.html	www.bbva.pe/personas/productos/inversiones/depositos.html	(from https://www.bbva.pe/personas/productos/seguros/bienes/nuevo-seguro-de-proteccion-de-tarjetas.html)
19:08:05	0/-1	---M--	302	error ('')			https://www.bbva.pe/personas/productos/inversiones/fondos-mutuos.html	www.bbva.pe/personas/productos/inversiones/fondos-mutuos.7f7.delayed	(from https://www.bbva.pe/personas/productos/seguros/bienes/nuevo-seguro-de-proteccion-de-tarjetas.html)
19:08:05	0/-1	---M--	302	error ('')			https://www.bbva.pe/personas/productos/inversiones/bbva-bolsa.html	www.bbva.pe/personas/productos/inversiones/bbva-bolsa.7f8.delayed	(from https://www.bbva.pe/personas/productos/seguros/bienes/nuevo-seguro-de-proteccion-de-tarjetas.html)
19:08:05	0/-1	---M--	302	error ('')			https://www.bbva.pe/personas/productos/inversiones/bbva-sociedad-titulizadora.html	www.bbva.pe/personas/productos/inversiones/bbva-sociedad-titulizadora.7f9.delayed	(from https://www.bbva.pe/personas/productos/seguros/bienes/nuevo-seguro-de-proteccion-de-tarjetas.html)
19:08:05	0/-1	---M--	301	error ('')			https://www.bbva.pe/personas/productos/tarjetas/credito/pedir-tarjeta-de-credito.html	www.bbva.pe/personas/productos/tarjetas/credito/pedir-tarjeta-de-credito.7fa.delayed	(from https://www.bbva.pe/personas/productos/sostenibilidad.html)
19:08:05	0/-1	---M--	301	error ('')			https://www.bbva.pe/personas/productos/prestamos/personales/pedir-prestamo-personal-online.html	www.bbva.pe/personas/productos/prestamos/personales/pedir-prestamo-personal-online.7fb.delayed	(from https://www.bbva.pe/personas/productos/sostenibilidad.html)
19:08:05	0/-1	---M--	302	error ('')			https://www.bbva.pe/personas/productos/inversiones/fondos-mutuos.html	www.bbva.pe/personas/productos/inversiones/fondos-mutuos.7fc.delayed	(from https://www.bbva.pe/personas/productos/sostenibilidad.html)
19:08:05	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Thu,%2002%20May%202024%2000:08:04%20GMT	https://www.bbva.pe/personas/productos/inversiones/fondos-mutuos/conservadores.html	www.bbva.pe/personas/productos/inversiones/fondos-mutuos/conservadores.html	(from https://www.bbva.pe/personas/productos/sostenibilidad.html)
19:08:06	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Thu,%2002%20May%202024%2000:08:05%20GMT	https://www.bbva.pe/personas/productos/inversiones/fondos-mutuos/moderados.html	www.bbva.pe/personas/productos/inversiones/fondos-mutuos/moderados.html	(from https://www.bbva.pe/personas/productos/sostenibilidad.html)
19:08:07	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Thu,%2002%20May%202024%2000:08:06%20GMT	https://www.bbva.pe/personas/productos/inversiones/fondos-mutuos/agresivos.html	www.bbva.pe/personas/productos/inversiones/fondos-mutuos/agresivos.html	(from https://www.bbva.pe/personas/productos/sostenibilidad.html)
19:08:08	0/-1	---M--	302	error ('')			https://www.bbva.pe/personas/productos/inversiones/bbva-bolsa.html	www.bbva.pe/personas/productos/inversiones/bbva-bolsa.800.delayed	(from https://www.bbva.pe/personas/productos/sostenibilidad.html)
19:08:08	0/-1	---M--	302	error ('')			https://www.bbva.pe/personas/productos/inversiones/bbva-sociedad-titulizadora.html	www.bbva.pe/personas/productos/inversiones/bbva-sociedad-titulizadora.801.delayed	(from https://www.bbva.pe/personas/productos/sostenibilidad.html)
19:08:08	223003/223003	---M-Z	301	error ('Moved%20Permanently')	text/html	etag:%2200ca00304d9957780dc6ee43ec039c30-gzip%22	https://www.bbva.pe/personas/productos/inversiones/depositos.html	www.bbva.pe/personas/productos/inversiones/depositos.html	(from https://www.bbva.pe/personas/productos/sostenibilidad.html)
19:08:09	0/-1	---M--	301	error ('')			https://www.bbva.pe/personas/productos/tarjetas/credito/pedir-tarjeta-de-credito.html	www.bbva.pe/personas/productos/tarjetas/credito/pedir-tarjeta-de-credito.803.delayed	(from https://www.bbva.pe/personas/productos/sostenibilidad.html)
19:08:09	0/-1	---M--	301	error ('')			https://www.bbva.pe/personas/productos/prestamos/personales/pedir-prestamo-personal-online.html	www.bbva.pe/personas/productos/prestamos/personales/pedir-prestamo-personal-online.804.delayed	(from https://www.bbva.pe/personas/productos/sostenibilidad.html)
19:08:09	0/-1	---M--	302	error ('')			https://www.bbva.pe/personas/productos/inversiones/fondos-mutuos.html	www.bbva.pe/personas/productos/inversiones/fondos-mutuos.805.delayed	(from https://www.bbva.pe/personas/productos/sostenibilidad.html)
19:08:09	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Thu,%2002%20May%202024%2000:08:08%20GMT	https://www.bbva.pe/personas/productos/inversiones/fondos-mutuos/conservadores.html	www.bbva.pe/personas/productos/inversiones/fondos-mutuos/conservadores.html	(from https://www.bbva.pe/personas/productos/sostenibilidad.html)
19:08:10	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Thu,%2002%20May%202024%2000:08:09%20GMT	https://www.bbva.pe/personas/productos/inversiones/fondos-mutuos/moderados.html	www.bbva.pe/personas/productos/inversiones/fondos-mutuos/moderados.html	(from https://www.bbva.pe/personas/productos/sostenibilidad.html)
19:08:11	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Thu,%2002%20May%202024%2000:08:10%20GMT	https://www.bbva.pe/personas/productos/inversiones/fondos-mutuos/agresivos.html	www.bbva.pe/personas/productos/inversiones/fondos-mutuos/agresivos.html	(from https://www.bbva.pe/personas/productos/sostenibilidad.html)
19:08:12	0/-1	---M--	302	error ('')			https://www.bbva.pe/personas/productos/inversiones/bbva-bolsa.html	www.bbva.pe/personas/productos/inversiones/bbva-bolsa.809.delayed	(from https://www.bbva.pe/personas/productos/sostenibilidad.html)
19:08:12	0/-1	---M--	302	error ('')			https://www.bbva.pe/personas/productos/inversiones/bbva-sociedad-titulizadora.html	www.bbva.pe/personas/productos/inversiones/bbva-sociedad-titulizadora.80a.delayed	(from https://www.bbva.pe/personas/productos/sostenibilidad.html)
19:08:12	223003/223003	---M-Z	301	error ('Moved%20Permanently')	text/html	etag:%2200ca00304d9957780dc6ee43ec039c30-gzip%22	https://www.bbva.pe/personas/productos/inversiones/depositos.html	www.bbva.pe/personas/productos/inversiones/depositos.html	(from https://www.bbva.pe/personas/productos/sostenibilidad.html)
19:08:13	264366/264366	---M-Z	200	added ('OK')	text/html	etag:%220648ad68a4b1c6e007c58d8eccc76861-gzip%22	https://www.bbva.pe/personas/productos/prestamos/credito-vehicular/prestamo-vehicular-sostenible.html	www.bbva.pe/personas/productos/prestamos/credito-vehicular/prestamo-vehicular-sostenible.html	(from https://www.bbva.pe/personas/productos/sostenibilidad.html)
19:08:14	0/-1	---M--	302	error ('')			https://www.bbva.pe/personas/productos/inversiones/fondos-mutuos.html	www.bbva.pe/personas/productos/inversiones/fondos-mutuos.80d.delayed	(from https://www.bbva.pe/personas/productos/sostenibilidad.html)
19:08:14	0/-1	---M--	302	error ('')			https://www.bbva.pe/personas/productos/inversiones/bbva-bolsa.html	www.bbva.pe/personas/productos/inversiones/bbva-bolsa.80e.delayed	(from https://www.bbva.pe/personas/productos/sostenibilidad.html)
19:08:14	0/-1	---M--	302	error ('')			https://www.bbva.pe/personas/productos/inversiones/bbva-sociedad-titulizadora.html	www.bbva.pe/personas/productos/inversiones/bbva-sociedad-titulizadora.80f.delayed	(from https://www.bbva.pe/personas/productos/sostenibilidad.html)
19:08:14	0/-1	---M--	301	error ('')			https://www.bbva.pe/personas/productos/tarjetas/credito/pedir-tarjeta-de-credito.html	www.bbva.pe/personas/productos/tarjetas/credito/pedir-tarjeta-de-credito.810.delayed	(from https://www.bbva.pe/personas/productos/banca-privada.html)
19:08:14	0/-1	---M--	301	error ('')			https://www.bbva.pe/personas/productos/prestamos/personales/pedir-prestamo-personal-online.html	www.bbva.pe/personas/productos/prestamos/personales/pedir-prestamo-personal-online.811.delayed	(from https://www.bbva.pe/personas/productos/banca-privada.html)
19:08:14	0/-1	---M--	302	error ('')			https://www.bbva.pe/personas/productos/inversiones/fondos-mutuos.html	www.bbva.pe/personas/productos/inversiones/fondos-mutuos.812.delayed	(from https://www.bbva.pe/personas/productos/banca-privada.html)
19:08:14	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Thu,%2002%20May%202024%2000:08:13%20GMT	https://www.bbva.pe/personas/productos/inversiones/fondos-mutuos/conservadores.html	www.bbva.pe/personas/productos/inversiones/fondos-mutuos/conservadores.html	(from https://www.bbva.pe/personas/productos/banca-privada.html)
19:08:15	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Thu,%2002%20May%202024%2000:08:14%20GMT	https://www.bbva.pe/personas/productos/inversiones/fondos-mutuos/moderados.html	www.bbva.pe/personas/productos/inversiones/fondos-mutuos/moderados.html	(from https://www.bbva.pe/personas/productos/banca-privada.html)
19:08:16	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Thu,%2002%20May%202024%2000:08:15%20GMT	https://www.bbva.pe/personas/productos/inversiones/fondos-mutuos/agresivos.html	www.bbva.pe/personas/productos/inversiones/fondos-mutuos/agresivos.html	(from https://www.bbva.pe/personas/productos/banca-privada.html)
19:08:17	0/-1	---M--	302	error ('')			https://www.bbva.pe/personas/productos/inversiones/bbva-bolsa.html	www.bbva.pe/personas/productos/inversiones/bbva-bolsa.816.delayed	(from https://www.bbva.pe/personas/productos/banca-privada.html)
19:08:17	0/-1	---M--	302	error ('')			https://www.bbva.pe/personas/productos/inversiones/bbva-sociedad-titulizadora.html	www.bbva.pe/personas/productos/inversiones/bbva-sociedad-titulizadora.817.delayed	(from https://www.bbva.pe/personas/productos/banca-privada.html)
